function	arguments	platform	pure_rust	ulp	classification
hypot	0000000000000000,7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
hypot	0000000000000000,0000000000000000	0000000000000000	0000000000000000	0	exact
hypot	0000000000000000,8000000000000000	0000000000000000	0000000000000000	0	exact
hypot	0000000000000000,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	0000000000000000,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	0000000000000000,0000000000000001	0000000000000001	0000000000000001	0	exact
hypot	0000000000000000,7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	exact
hypot	0000000000000000,bff0000000000000	3ff0000000000000	3ff0000000000000	0	exact
hypot	0000000000000000,3ff0000000000000	3ff0000000000000	3ff0000000000000	0	exact
hypot	0000000000000000,c000000000000000	4000000000000000	4000000000000000	0	exact
hypot	0000000000000000,4000000000000000	4000000000000000	4000000000000000	0	exact
hypot	8000000000000000,7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
hypot	8000000000000000,0000000000000000	0000000000000000	0000000000000000	0	exact
hypot	8000000000000000,8000000000000000	0000000000000000	0000000000000000	0	exact
hypot	8000000000000000,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	8000000000000000,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	8000000000000000,0000000000000001	0000000000000001	0000000000000001	0	exact
hypot	8000000000000000,7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	exact
hypot	8000000000000000,bff0000000000000	3ff0000000000000	3ff0000000000000	0	exact
hypot	8000000000000000,3ff0000000000000	3ff0000000000000	3ff0000000000000	0	exact
hypot	8000000000000000,c000000000000000	4000000000000000	4000000000000000	0	exact
hypot	8000000000000000,4000000000000000	4000000000000000	4000000000000000	0	exact
hypot	7ff0000000000000,7ff8000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,0000000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,8000000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,0000000000000001	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,7fefffffffffffff	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,bff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,3ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,c000000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7ff0000000000000,4000000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,7ff8000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,0000000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,8000000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,0000000000000001	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,7fefffffffffffff	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,bff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,3ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,c000000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	fff0000000000000,4000000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	0000000000000001,7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
hypot	0000000000000001,0000000000000000	0000000000000001	0000000000000001	0	exact
hypot	0000000000000001,8000000000000000	0000000000000001	0000000000000001	0	exact
hypot	0000000000000001,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	0000000000000001,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	0000000000000001,0000000000000001	0000000000000001	0000000000000001	0	ordinary
hypot	0000000000000001,7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	0000000000000001,bff0000000000000	3ff0000000000000	3ff0000000000000	0	ordinary
hypot	0000000000000001,3ff0000000000000	3ff0000000000000	3ff0000000000000	0	ordinary
hypot	0000000000000001,c000000000000000	4000000000000000	4000000000000000	0	ordinary
hypot	0000000000000001,4000000000000000	4000000000000000	4000000000000000	0	ordinary
hypot	7fefffffffffffff,7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
hypot	7fefffffffffffff,0000000000000000	7fefffffffffffff	7fefffffffffffff	0	exact
hypot	7fefffffffffffff,8000000000000000	7fefffffffffffff	7fefffffffffffff	0	exact
hypot	7fefffffffffffff,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7fefffffffffffff,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	7fefffffffffffff,0000000000000001	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	7fefffffffffffff,7fefffffffffffff	7ff0000000000000	7ff0000000000000	0	exact
hypot	7fefffffffffffff,bff0000000000000	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	7fefffffffffffff,3ff0000000000000	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	7fefffffffffffff,c000000000000000	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	7fefffffffffffff,4000000000000000	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	bff0000000000000,7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
hypot	bff0000000000000,0000000000000000	3ff0000000000000	3ff0000000000000	0	exact
hypot	bff0000000000000,8000000000000000	3ff0000000000000	3ff0000000000000	0	exact
hypot	bff0000000000000,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	bff0000000000000,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	bff0000000000000,0000000000000001	3ff0000000000000	3ff0000000000000	0	ordinary
hypot	bff0000000000000,7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	bff0000000000000,bff0000000000000	3ff6a09e667f3bcd	3ff6a09e667f3bcd	0	ordinary
hypot	bff0000000000000,3ff0000000000000	3ff6a09e667f3bcd	3ff6a09e667f3bcd	0	ordinary
hypot	bff0000000000000,c000000000000000	4001e3779b97f4a8	4001e3779b97f4a8	0	ordinary
hypot	bff0000000000000,4000000000000000	4001e3779b97f4a8	4001e3779b97f4a8	0	ordinary
hypot	3ff0000000000000,7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
hypot	3ff0000000000000,0000000000000000	3ff0000000000000	3ff0000000000000	0	exact
hypot	3ff0000000000000,8000000000000000	3ff0000000000000	3ff0000000000000	0	exact
hypot	3ff0000000000000,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	3ff0000000000000,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	3ff0000000000000,0000000000000001	3ff0000000000000	3ff0000000000000	0	ordinary
hypot	3ff0000000000000,7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	3ff0000000000000,bff0000000000000	3ff6a09e667f3bcd	3ff6a09e667f3bcd	0	ordinary
hypot	3ff0000000000000,3ff0000000000000	3ff6a09e667f3bcd	3ff6a09e667f3bcd	0	ordinary
hypot	3ff0000000000000,c000000000000000	4001e3779b97f4a8	4001e3779b97f4a8	0	ordinary
hypot	3ff0000000000000,4000000000000000	4001e3779b97f4a8	4001e3779b97f4a8	0	ordinary
hypot	c000000000000000,7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
hypot	c000000000000000,0000000000000000	4000000000000000	4000000000000000	0	exact
hypot	c000000000000000,8000000000000000	4000000000000000	4000000000000000	0	exact
hypot	c000000000000000,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	c000000000000000,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	c000000000000000,0000000000000001	4000000000000000	4000000000000000	0	ordinary
hypot	c000000000000000,7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	c000000000000000,bff0000000000000	4001e3779b97f4a8	4001e3779b97f4a8	0	ordinary
hypot	c000000000000000,3ff0000000000000	4001e3779b97f4a8	4001e3779b97f4a8	0	ordinary
hypot	c000000000000000,c000000000000000	4006a09e667f3bcd	4006a09e667f3bcd	0	ordinary
hypot	c000000000000000,4000000000000000	4006a09e667f3bcd	4006a09e667f3bcd	0	ordinary
hypot	4000000000000000,7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
hypot	4000000000000000,0000000000000000	4000000000000000	4000000000000000	0	exact
hypot	4000000000000000,8000000000000000	4000000000000000	4000000000000000	0	exact
hypot	4000000000000000,7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	4000000000000000,fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
hypot	4000000000000000,0000000000000001	4000000000000000	4000000000000000	0	ordinary
hypot	4000000000000000,7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	ordinary
hypot	4000000000000000,bff0000000000000	4001e3779b97f4a8	4001e3779b97f4a8	0	ordinary
hypot	4000000000000000,3ff0000000000000	4001e3779b97f4a8	4001e3779b97f4a8	0	ordinary
hypot	4000000000000000,c000000000000000	4006a09e667f3bcd	4006a09e667f3bcd	0	ordinary
hypot	4000000000000000,4000000000000000	4006a09e667f3bcd	4006a09e667f3bcd	0	ordinary
abs	7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
abs	0000000000000000	0000000000000000	0000000000000000	0	exact
abs	8000000000000000	0000000000000000	0000000000000000	0	exact
abs	7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
abs	fff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
abs	0000000000000001	0000000000000001	0000000000000001	0	exact
abs	7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	exact
abs	bff0000000000000	3ff0000000000000	3ff0000000000000	0	exact
abs	3ff0000000000000	3ff0000000000000	3ff0000000000000	0	exact
abs	c000000000000000	4000000000000000	4000000000000000	0	exact
abs	4000000000000000	4000000000000000	4000000000000000	0	exact
abs	3fe6666666666666	3fe6666666666666	3fe6666666666666	0	exact
abs	3ffb333333333333	3ffb333333333333	3ffb333333333333	0	exact
abs	bfe6666666666666	3fe6666666666666	3fe6666666666666	0	exact
abs	3bc79ca10c924223	3bc79ca10c924223	3bc79ca10c924223	0	exact
abs	4415af1d78b58c40	4415af1d78b58c40	4415af1d78b58c40	0	exact
abs	400921fb54442d18	400921fb54442d18	400921fb54442d18	0	exact
abs	3fefffffffffffff	3fefffffffffffff	3fefffffffffffff	0	exact
abs	3ff0000000000001	3ff0000000000001	3ff0000000000001	0	exact
ceil	7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
ceil	0000000000000000	0000000000000000	0000000000000000	0	exact
ceil	8000000000000000	8000000000000000	8000000000000000	0	exact
ceil	7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
ceil	fff0000000000000	fff0000000000000	fff0000000000000	0	exact
ceil	0000000000000001	3ff0000000000000	3ff0000000000000	0	exact
ceil	7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	exact
ceil	bff0000000000000	bff0000000000000	bff0000000000000	0	exact
ceil	3ff0000000000000	3ff0000000000000	3ff0000000000000	0	exact
ceil	c000000000000000	c000000000000000	c000000000000000	0	exact
ceil	4000000000000000	4000000000000000	4000000000000000	0	exact
ceil	3fe6666666666666	3ff0000000000000	3ff0000000000000	0	exact
ceil	3ffb333333333333	4000000000000000	4000000000000000	0	exact
ceil	bfe6666666666666	8000000000000000	8000000000000000	0	exact
ceil	3bc79ca10c924223	3ff0000000000000	3ff0000000000000	0	exact
ceil	4415af1d78b58c40	4415af1d78b58c40	4415af1d78b58c40	0	exact
ceil	400921fb54442d18	4010000000000000	4010000000000000	0	exact
ceil	3fefffffffffffff	3ff0000000000000	3ff0000000000000	0	exact
ceil	3ff0000000000001	4000000000000000	4000000000000000	0	exact
floor	7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
floor	0000000000000000	0000000000000000	0000000000000000	0	exact
floor	8000000000000000	8000000000000000	8000000000000000	0	exact
floor	7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
floor	fff0000000000000	fff0000000000000	fff0000000000000	0	exact
floor	0000000000000001	0000000000000000	0000000000000000	0	exact
floor	7fefffffffffffff	7fefffffffffffff	7fefffffffffffff	0	exact
floor	bff0000000000000	bff0000000000000	bff0000000000000	0	exact
floor	3ff0000000000000	3ff0000000000000	3ff0000000000000	0	exact
floor	c000000000000000	c000000000000000	c000000000000000	0	exact
floor	4000000000000000	4000000000000000	4000000000000000	0	exact
floor	3fe6666666666666	0000000000000000	0000000000000000	0	exact
floor	3ffb333333333333	3ff0000000000000	3ff0000000000000	0	exact
floor	bfe6666666666666	bff0000000000000	bff0000000000000	0	exact
floor	3bc79ca10c924223	0000000000000000	0000000000000000	0	exact
floor	4415af1d78b58c40	4415af1d78b58c40	4415af1d78b58c40	0	exact
floor	400921fb54442d18	4008000000000000	4008000000000000	0	exact
floor	3fefffffffffffff	0000000000000000	0000000000000000	0	exact
floor	3ff0000000000001	3ff0000000000000	3ff0000000000000	0	exact
sqrt	7ff8000000000000	7ff8000000000000	7ff8000000000000	0	exact
sqrt	0000000000000000	0000000000000000	0000000000000000	0	exact
sqrt	8000000000000000	8000000000000000	8000000000000000	0	exact
sqrt	7ff0000000000000	7ff0000000000000	7ff0000000000000	0	exact
sqrt	fff0000000000000	7ff8000000000000	7ff8000000000000	0	exact
sqrt	0000000000000001	1e60000000000000	1e60000000000000	0	exact
sqrt	7fefffffffffffff	5fefffffffffffff	5fefffffffffffff	0	exact
sqrt	bff0000000000000	7ff8000000000000	7ff8000000000000	0	exact
sqrt	3ff0000000000000	3ff0000000000000	3ff0000000000000	0	exact
sqrt	c000000000000000	7ff8000000000000	7ff8000000000000	0	exact
sqrt	4000000000000000	3ff6a09e667f3bcd	3ff6a09e667f3bcd	0	exact
sqrt	3fe6666666666666	3feac5eb3f7ab2f8	3feac5eb3f7ab2f8	0	exact
sqrt	3ffb333333333333	3ff4dc87d61451da	3ff4dc87d61451da	0	exact
sqrt	bfe6666666666666	7ff8000000000000	7ff8000000000000	0	exact
sqrt	3bc79ca10c924223	3ddb7cdfd9d7bdbb	3ddb7cdfd9d7bdbb	0	exact
sqrt	4415af1d78b58c40	4202a05f20000000	4202a05f20000000	0	exact
sqrt	400921fb54442d18	3ffc5bf891b4ef6a	3ffc5bf891b4ef6a	0	exact
sqrt	3fefffffffffffff	3fefffffffffffff	3fefffffffffffff	0	exact
sqrt	3ff0000000000001	3ff0000000000000	3ff0000000000000	0	exact
hypot		0000000000000000	0000000000000000	0	exact
hypot	4008000000000000,4010000000000000,4028000000000000	402a000000000000	402a000000000000	0	ordinary
